Date,SFD_daily_mean_M1,SFD_daily_mean_M2
21/03/2010,0.007525495,0.005883496
22/03/2010,0.003769269,0.002946847
23/03/2010,0.004267343,0.003336245
24/03/2010,0.027654285,0.021620357
25/03/2010,0.018879395,0.014760073
26/03/2010,0.016091206,0.012580243
27/03/2010,0.001652244,0.001291738
28/03/2010,0.00256712,0.002006996
29/03/2010,0.010943035,0.008555359
30/03/2010,0.017946736,0.014030912
31/03/2010,0.000820146,0.000641197
01/04/2010,NA,NA
02/04/2010,0.028854563,0.031618338
03/04/2010,0.069441304,0.076092597
04/04/2010,0.055629996,0.060958401
05/04/2010,0.018737397,0.02053212
06/04/2010,0.050535725,0.055035922
07/04/2010,0.122255385,0.128885351
08/04/2010,0.169817197,0.174521087
09/04/2010,0.278017453,0.287738353
10/04/2010,0.192892397,0.199308619
11/04/2010,0.016846944,0.01644731
12/04/2010,0.057574661,0.056737146
13/04/2010,0.074849194,0.074895426
14/04/2010,0.062849206,0.061364735
15/04/2010,0.062645645,0.064322413
16/04/2010,0.081279736,0.085695563
17/04/2010,0.129097602,0.133801038
18/04/2010,0.008403896,0.008351028
19/04/2010,0.045244147,0.047806368
20/04/2010,0.213039336,0.223253324
21/04/2010,0.214815643,0.222855701
22/04/2010,0.362545084,0.377135822
23/04/2010,0.315080206,0.330702092
24/04/2010,0.431845391,0.45153881
25/04/2010,0.358794045,0.375647204
26/04/2010,0.127195992,0.134667021
27/04/2010,0.203049025,0.212942375
28/04/2010,0.537527016,0.559179879
29/04/2010,0.60492384,0.632014327
30/04/2010,0.495391219,0.518704486
01/05/2010,0.100512623,0.106758301
02/05/2010,0.041985255,0.04420867
03/05/2010,0.069162585,0.072540083
04/05/2010,0.117878054,0.125826109
05/05/2010,0.140932155,0.149626456
06/05/2010,0.141816736,0.148040738
07/05/2010,0.06479383,0.068789244
08/05/2010,0.129456605,0.136034034
09/05/2010,0.356694635,0.372411723
10/05/2010,0.334939099,0.349543763
11/05/2010,0.260475148,0.272565842
12/05/2010,0.035955497,0.038903348
13/05/2010,0.047629587,0.050180046
14/05/2010,0.081350259,0.086118646
15/05/2010,0.034060325,0.035665738
16/05/2010,0.039366958,0.039390921
17/05/2010,0.089102405,0.094224535
18/05/2010,0.020265162,0.021181194
19/05/2010,0.046909184,0.048826376
20/05/2010,0.055490039,0.058524286
21/05/2010,0.229854654,0.240925068
22/05/2010,0.408086479,0.424388594
23/05/2010,0.433962121,0.450683422
24/05/2010,0.608013756,0.632643097
25/05/2010,0.590821718,0.617542566
26/05/2010,0.137746659,0.14498667
27/05/2010,0.070938897,0.075605562
28/05/2010,0.282802951,0.297946701
29/05/2010,0.20337423,0.21517196
30/05/2010,0.056742375,0.05983025
31/05/2010,0.028166111,0.028610269
01/06/2010,0.123731354,0.132482666
02/06/2010,0.099600666,0.105559162
03/06/2010,0.175663058,0.186323479
04/06/2010,0.642193354,0.667967795
05/06/2010,0.660840878,0.690286533
06/06/2010,0.485014933,0.509514346
07/06/2010,0.255654107,0.265464145
08/06/2010,0.410941684,0.42840486
09/06/2010,0.48944416,0.512230133
10/06/2010,0.463850023,0.482474201
11/06/2010,0.389528946,0.404412754
12/06/2010,0.126207482,0.131639391
13/06/2010,0.083522978,0.087898572
14/06/2010,0.124148473,0.130515919
15/06/2010,0.307002985,0.321979743
16/06/2010,0.082890509,0.087902311
17/06/2010,0.048933295,0.051535889
18/06/2010,0.027826347,0.028137131
19/06/2010,0.02983567,0.029566858
20/06/2010,0.043385945,0.0448179
21/06/2010,0.118478505,0.125420045
22/06/2010,0.123334647,0.128778801
23/06/2010,0.644062043,0.653750051
24/06/2010,0.66385087,0.673796225
25/06/2010,0.61313437,0.622924022
26/06/2010,0.528583353,0.536572456
27/06/2010,0.601508628,0.610551547
28/06/2010,0.57753561,0.584682852
29/06/2010,0.615331535,0.624637694
30/06/2010,0.537632091,0.542248064
01/07/2010,0.602365557,0.606882362
02/07/2010,0.60219929,0.605830947
03/07/2010,0.557815693,0.559527411
04/07/2010,0.376600791,0.374815111
05/07/2010,0.339344952,0.334021897
06/07/2010,0.269150459,0.26299122
07/07/2010,0.543065388,0.540131921
08/07/2010,0.686273527,0.688197367
09/07/2010,0.646434724,0.649390716
10/07/2010,0.677076064,0.671904549
11/07/2010,0.455974591,0.448376623
12/07/2010,0.584754735,0.585252635
13/07/2010,0.467036697,0.46662282
14/07/2010,0.682801373,0.68748358
15/07/2010,0.39972655,0.39592283
16/07/2010,0.62898608,0.635003699
17/07/2010,0.263137868,0.260598433
18/07/2010,0.376042748,0.38267149
19/07/2010,0.754259056,0.77124525
20/07/2010,0.841745061,0.861109375
21/07/2010,0.699545811,0.711838651
22/07/2010,0.60961501,0.607004152
23/07/2010,0.044930072,0.043983206
24/07/2010,0.0812972,0.08673251
25/07/2010,0.364611302,0.375303849
26/07/2010,0.230533103,0.23311677
27/07/2010,0.115617374,0.112793871
28/07/2010,0.278962734,0.279568927
29/07/2010,0.050807383,0.050412829
30/07/2010,0.212153526,0.213029949
31/07/2010,0.579826549,0.589655797
01/08/2010,0.676200309,0.687938549
02/08/2010,0.112783781,0.112234457
03/08/2010,0.141454945,0.143169933
04/08/2010,0.48497966,0.490796498
05/08/2010,0.03866129,0.039237002
06/08/2010,0.091547984,0.094863595
07/08/2010,0.555355553,0.570734617
08/08/2010,0.391976395,0.399853204
09/08/2010,0.523825911,0.530234342
10/08/2010,0.454059394,0.457530586
11/08/2010,0.202678835,0.203493311
12/08/2010,0.025404165,0.025800554
13/08/2010,0.042585575,0.043250893
14/08/2010,0.198970842,0.203571956
15/08/2010,0.058318623,0.059474879
16/08/2010,0.059906448,0.060724027
17/08/2010,0.159734386,0.166076099
18/08/2010,0.275480516,0.280439431
19/08/2010,0.445123008,0.450462649
20/08/2010,0.592714642,0.602992259
21/08/2010,0.5623748,0.569579934
22/08/2010,0.613343634,0.624530713
23/08/2010,0.412935968,0.419449633
24/08/2010,0.194367783,0.197415899
25/08/2010,0.392501485,0.395275369
26/08/2010,0.661827429,0.674145124
27/08/2010,0.063218992,0.063745864
28/08/2010,0.04511584,0.044802426
29/08/2010,0.404437038,0.408572185
30/08/2010,0.112526044,0.112977472
31/08/2010,0.122466306,0.125679488
01/09/2010,0.526941058,0.543814436
02/09/2010,0.760210973,0.788429576
03/09/2010,0.577622218,0.591718892
04/09/2010,0.253924966,0.258676195
05/09/2010,0.426032265,0.433903554
06/09/2010,0.444482565,0.452824476
07/09/2010,0.184475324,0.192378996
08/09/2010,0.244923039,0.251307674
09/09/2010,0.301114269,0.310474979
10/09/2010,0.313092047,0.324836657
11/09/2010,0.556527777,0.572117565
12/09/2010,0.629761115,0.64585947
13/09/2010,0.024654886,0.025623717
14/09/2010,0.422062105,0.434725658
15/09/2010,0.479553308,0.492065248
16/09/2010,0.259172325,0.263549596
17/09/2010,0.027628311,0.027374318
18/09/2010,0.041546619,0.042714838
19/09/2010,0.269285176,0.271914906
20/09/2010,0.535910128,0.546322911
21/09/2010,0.445134893,0.451785567
22/09/2010,0.467405752,0.474536334
23/09/2010,0.50736714,0.519808705
24/09/2010,0.385895548,0.39486733
25/09/2010,0.035662397,0.036166339
26/09/2010,0.113616845,0.119895942
27/09/2010,0.138237161,0.14624346
28/09/2010,0.05357586,0.055861153
29/09/2010,0.204033912,0.209044203
30/09/2010,0.111749181,0.11515319
01/10/2010,0.038793423,0.04029295
02/10/2010,0.348353339,0.354371834
03/10/2010,0.385692683,0.39159637
04/10/2010,0.372135737,0.379434294
05/10/2010,0.071177654,0.072104135
06/10/2010,0.297543611,0.301816204
07/10/2010,0.367411016,0.372680868
08/10/2010,0.415004589,0.421998119
09/10/2010,0.371007405,0.376593159
10/10/2010,0.259716977,0.262642099
11/10/2010,0.307975045,0.312181272
12/10/2010,0.291986316,0.295784516
13/10/2010,0.29080149,0.294839307
14/10/2010,0.014709961,0.01396987
15/10/2010,0.001404358,0.001107226
16/10/2010,0.000748323,0.000589994
17/10/2010,0.002913509,0.002297074
18/10/2010,0.004781194,0.003769598
19/10/2010,0.003478211,0.002742298
20/10/2010,0.000834984,0.00065832
21/10/2010,0.002914764,0.002298064
22/10/2010,0.00255179,0.002011887
23/10/2010,0.001063957,0.000838847
24/10/2010,0.000114693,9.04E-05
25/10/2010,0.002033266,0.001603071
26/10/2010,0.00578698,0.004562582
27/10/2010,0.007203505,0.0056794
28/10/2010,0.001371363,0.001081213
29/10/2010,0.005365767,0.004230487
30/10/2010,0.014357508,0.011319772
31/10/2010,0.019179624,0.015121634
01/11/2010,0.020882519,0.016464233
02/11/2010,0.000710309,0.000560023
03/11/2010,0.000604064,0.000476257
04/11/2010,0.014080822,0.011101627
05/11/2010,0.016175677,0.012753256
06/11/2010,0.007887608,0.006218762
07/11/2010,0.002195441,0.001730934
08/11/2010,7.70E-05,6.07E-05
09/11/2010,0.001840069,0.001450751
10/11/2010,0.004900215,0.003863436
11/11/2010,0.002707925,0.002134987
12/11/2010,0.002453507,0.001934399
13/11/2010,0.002268352,0.001788419
14/11/2010,0.006852468,0.005402635
15/11/2010,0.013557013,0.010688645
16/11/2010,0.000794151,0.000626126
17/11/2010,0.000444885,0.000350757
18/11/2010,0.001485379,0.001171105
19/11/2010,0.002703377,0.002131401
20/11/2010,0.00310367,0.002447001
21/11/2010,NA,NA
22/11/2010,NA,NA
23/11/2010,NA,NA
24/11/2010,NA,NA
25/11/2010,NA,NA
26/11/2010,NA,NA
27/11/2010,NA,NA
28/11/2010,NA,NA
29/11/2010,NA,NA
30/11/2010,NA,NA
01/12/2010,NA,NA
02/12/2010,NA,NA
03/12/2010,NA,NA
04/12/2010,NA,NA
05/12/2010,NA,NA
06/12/2010,NA,NA
07/12/2010,NA,NA
08/12/2010,NA,NA
09/12/2010,NA,NA
10/12/2010,NA,NA
11/12/2010,NA,NA
12/12/2010,NA,NA
13/12/2010,NA,NA
14/12/2010,NA,NA
15/12/2010,NA,NA
16/12/2010,NA,NA
17/12/2010,NA,NA
18/12/2010,NA,NA
19/12/2010,NA,NA
20/12/2010,NA,NA
21/12/2010,NA,NA
22/12/2010,NA,NA
23/12/2010,NA,NA
24/12/2010,NA,NA
25/12/2010,NA,NA
26/12/2010,NA,NA
27/12/2010,NA,NA
28/12/2010,NA,NA
29/12/2010,NA,NA
30/12/2010,NA,NA
31/12/2010,NA,NA
01/01/2011,NA,NA
02/01/2011,NA,NA
03/01/2011,NA,NA
04/01/2011,NA,NA
05/01/2011,NA,NA
06/01/2011,NA,NA
07/01/2011,NA,NA
08/01/2011,NA,NA
09/01/2011,NA,NA
10/01/2011,NA,NA
11/01/2011,NA,NA
12/01/2011,NA,NA
13/01/2011,NA,NA
14/01/2011,NA,NA
15/01/2011,NA,NA
16/01/2011,NA,NA
17/01/2011,NA,NA
18/01/2011,NA,NA
19/01/2011,NA,NA
20/01/2011,NA,NA
21/01/2011,NA,NA
22/01/2011,NA,NA
23/01/2011,NA,NA
24/01/2011,NA,NA
25/01/2011,NA,NA
26/01/2011,NA,NA
27/01/2011,NA,NA
28/01/2011,NA,NA
29/01/2011,NA,NA
30/01/2011,NA,NA
31/01/2011,NA,NA
01/02/2011,NA,NA
02/02/2011,NA,NA
03/02/2011,NA,NA
04/02/2011,NA,NA
05/02/2011,NA,NA
06/02/2011,NA,NA
07/02/2011,NA,NA
08/02/2011,NA,NA
09/02/2011,NA,NA
10/02/2011,NA,NA
11/02/2011,NA,NA
12/02/2011,NA,NA
13/02/2011,NA,NA
14/02/2011,NA,NA
15/02/2011,NA,NA
16/02/2011,NA,NA
17/02/2011,NA,NA
18/02/2011,NA,NA
19/02/2011,NA,NA
20/02/2011,NA,NA
21/02/2011,NA,NA
22/02/2011,NA,NA
23/02/2011,NA,NA
24/02/2011,NA,NA
25/02/2011,NA,NA
26/02/2011,NA,NA
27/02/2011,NA,NA
28/02/2011,NA,NA
01/03/2011,NA,NA
02/03/2011,NA,NA
03/03/2011,NA,NA
04/03/2011,NA,NA
05/03/2011,NA,NA
06/03/2011,NA,NA
07/03/2011,NA,NA
08/03/2011,NA,NA
09/03/2011,NA,NA
10/03/2011,NA,NA
11/03/2011,NA,NA
12/03/2011,NA,NA
13/03/2011,NA,NA
14/03/2011,NA,NA
15/03/2011,NA,NA
16/03/2011,NA,NA
17/03/2011,NA,NA
18/03/2011,NA,NA
19/03/2011,NA,NA
20/03/2011,NA,NA
21/03/2011,NA,NA
22/03/2011,0.01257774,0.013782473
23/03/2011,0.048923864,0.053609936
24/03/2011,0.047582762,0.052140379
25/03/2011,0.058531884,0.06413824
26/03/2011,0.04642228,0.050868742
27/03/2011,0.071609742,0.07731735
28/03/2011,0.049901429,0.053711623
29/03/2011,0.110414531,0.11511688
30/03/2011,0.114681122,0.11815964
31/03/2011,0.21492895,0.225147116
01/04/2011,0.213302081,0.222122446
02/04/2011,0.440952503,0.461872982
03/04/2011,0.433612523,0.453716846
04/04/2011,0.013459718,0.014218185
05/04/2011,0.224359412,0.23442621
06/04/2011,0.423953279,0.444868451
07/04/2011,0.605495744,0.632778583
08/04/2011,0.372741902,0.385891323
09/04/2011,0.472490227,0.492255222
10/04/2011,0.42445762,0.441404472
11/04/2011,0.506656602,0.528144789
12/04/2011,0.03002865,0.030985688
13/04/2011,0.105530093,0.10523835
14/04/2011,0.183146845,0.190461958
15/04/2011,0.201576656,0.214435184
16/04/2011,0.276530501,0.297778222
17/04/2011,0.293312066,0.310008935
18/04/2011,0.392285294,0.412278104
19/04/2011,0.458210065,0.480882991
20/04/2011,0.546227294,0.570558215
21/04/2011,0.549296417,0.572688742
22/04/2011,0.560524777,0.58488498
23/04/2011,0.419433485,0.439880233
24/04/2011,0.411819695,0.429156306
25/04/2011,0.462429844,0.480154709
26/04/2011,0.347683539,0.36068736
27/04/2011,0.262534864,0.274096208
28/04/2011,0.421872019,0.441940613
29/04/2011,0.149014411,0.157895558
30/04/2011,0.322453028,0.336406753
01/05/2011,0.26923793,0.280606306
02/05/2011,0.463517887,0.484006763
03/05/2011,0.051272723,0.053378507
04/05/2011,0.313492082,0.324291816
05/05/2011,0.543467272,0.5675235
06/05/2011,0.685416236,0.718944611
07/05/2011,0.651719456,0.682844622
08/05/2011,0.509239164,0.532301614
09/05/2011,0.536084765,0.561078744
10/05/2011,0.49940347,0.52339157
11/05/2011,0.376313345,0.394812973
12/05/2011,0.158784207,0.167781902
13/05/2011,0.481644141,0.504434959
14/05/2011,0.302032735,0.318387728
15/05/2011,0.029003966,0.030208224
16/05/2011,0.178562687,0.190776722
17/05/2011,0.427203297,0.452635498
18/05/2011,0.563396513,0.592445464
19/05/2011,0.617964021,0.647288041
20/05/2011,0.479621748,0.499435475
21/05/2011,0.32087246,0.335354289
22/05/2011,0.343629101,0.357304214
23/05/2011,0.493101758,0.511917778
24/05/2011,0.572604816,0.597413913
25/05/2011,0.489623391,0.512381021
26/05/2011,0.449057653,0.470448098
27/05/2011,0.014453722,0.013859363
28/05/2011,0.33686646,0.354874342
29/05/2011,0.925230494,0.97914012
30/05/2011,0.815773473,0.863074467
31/05/2011,0.4120313,0.432626737
01/06/2011,0.083149718,0.089005165
02/06/2011,0.635426094,0.670508695
03/06/2011,0.674448467,0.708514726
04/06/2011,0.453396084,0.474114305
05/06/2011,0.375395141,0.392129188
06/06/2011,0.337150547,0.350953282
07/06/2011,0.350665999,0.368109237
08/06/2011,0.044752139,0.046578391
09/06/2011,0.042132712,0.042873858
10/06/2011,0.295340313,0.310491376
11/06/2011,0.034917143,0.036820335
12/06/2011,0.504924583,0.509051589
13/06/2011,0.127389166,0.126828382
14/06/2011,0.416677604,0.417858293
15/06/2011,0.612208906,0.618001971
16/06/2011,0.294367031,0.292971147
17/06/2011,0.342734739,0.345026961
18/06/2011,0.026488553,0.025730058
19/06/2011,0.196701359,0.199926276
20/06/2011,0.671994466,0.684835277
21/06/2011,0.836239241,0.851128501
22/06/2011,0.451494764,0.452155229
23/06/2011,0.019680772,0.020122025
24/06/2011,0.261605349,0.259722901
25/06/2011,0.357701307,0.35913956
26/06/2011,0.816203174,0.822976028
27/06/2011,0.821872621,0.830596833
28/06/2011,0.631597581,0.631442201
29/06/2011,0.428772975,0.428201508
30/06/2011,0.097690162,0.098728688
01/07/2011,0.247088421,0.250989174
02/07/2011,0.554956716,0.563613314
03/07/2011,0.808414808,0.823411952
04/07/2011,0.858393393,0.870768871
05/07/2011,0.577806784,0.574735428
06/07/2011,0.603271138,0.606596715
07/07/2011,0.230323358,0.230174796
08/07/2011,0.305307549,0.309704843
09/07/2011,0.751932775,0.757163794
10/07/2011,0.539369417,0.538933678
11/07/2011,0.4957138,0.492093921
12/07/2011,0.791205636,0.797911163
13/07/2011,0.045342673,0.046487044
14/07/2011,0.027051017,0.026887281
15/07/2011,0.173586822,0.178558458
16/07/2011,0.958176333,0.97795739
17/07/2011,0.268150489,0.269064739
18/07/2011,0.056212307,0.059565593
19/07/2011,0.332787802,0.342951705
20/07/2011,0.068991543,0.072072728
21/07/2011,0.469146404,0.481687933
22/07/2011,0.479490384,0.485776006
23/07/2011,0.300658807,0.303172973
24/07/2011,0.110566657,0.112674458
25/07/2011,0.384061299,0.386429012
26/07/2011,0.652972699,0.659269537
27/07/2011,0.396138906,0.393468078
28/07/2011,0.116048255,0.115178303
29/07/2011,0.257541619,0.254506414
30/07/2011,0.182121054,0.18199941
31/07/2011,0.534377366,0.536545949
01/08/2011,0.642374017,0.646613441
02/08/2011,0.692430398,0.697416309
03/08/2011,0.245012166,0.244894753
04/08/2011,0.394725315,0.39225183
05/08/2011,0.311070512,0.309959715
06/08/2011,0.510989166,0.514907788
07/08/2011,0.067435925,0.067821696
08/08/2011,0.082406101,0.083179174
09/08/2011,0.216790387,0.218490244
10/08/2011,0.494208658,0.496893339
11/08/2011,1.033935666,1.055203342
12/08/2011,0.680325437,0.685099997
13/08/2011,0.58200566,0.583441237
14/08/2011,0.628846272,0.636701681
15/08/2011,0.095665842,0.097007927
16/08/2011,0.650607932,0.656522958
17/08/2011,0.734126718,0.740976193
18/08/2011,0.694281446,0.697127484
19/08/2011,0.543720062,0.544862903
20/08/2011,0.716282909,0.721876925
21/08/2011,0.766102929,0.774547126
22/08/2011,0.708141114,0.716457167
23/08/2011,0.001000935,0.000925108
24/08/2011,NA,NA
25/08/2011,0.08014334,0.068860011
26/08/2011,0.167710556,0.143346633
27/08/2011,0.011476695,0.009913481
28/08/2011,0.157005996,0.13610638
29/08/2011,0.462420832,0.466176313
30/08/2011,0.32597654,0.321772291
31/08/2011,0.511932902,0.513370483
01/09/2011,0.130549497,0.130502501
02/09/2011,0.520013861,0.520675051
03/09/2011,0.64061356,0.645660482
04/09/2011,0.19836581,0.198804678
05/09/2011,0.032149514,0.030581817
06/09/2011,0.483361474,0.487634641
07/09/2011,0.516800658,0.522883014
08/09/2011,0.313469488,0.3235875
09/09/2011,0.525051923,0.528287647
10/09/2011,0.703456646,0.713988495
11/09/2011,0.619898478,0.626636113
12/09/2011,0.296336628,0.297331372
13/09/2011,0.59952893,0.60725113
14/09/2011,0.151781123,0.15497533
15/09/2011,0.383053756,0.380907278
16/09/2011,0.584567548,0.587443861
17/09/2011,0.263349715,0.263694666
18/09/2011,0.016447923,0.014362395
19/09/2011,0.043496222,0.038954425
20/09/2011,0.038019832,0.033691129
21/09/2011,0.408540321,0.413951764
22/09/2011,0.570617088,0.582701412
23/09/2011,0.552970992,0.563927045
24/09/2011,0.53718524,0.54612982
25/09/2011,0.405649239,0.408749478
26/09/2011,0.441254992,0.445618718
27/09/2011,0.395790297,0.398233327
28/09/2011,0.416937215,0.417902105
29/09/2011,0.462901796,0.464743953
30/09/2011,0.465256951,0.46673803
01/10/2011,0.488611058,0.491292827
02/10/2011,0.445236251,0.44643831
03/10/2011,0.47966093,0.48085907
04/10/2011,0.49130683,0.494445008
05/10/2011,0.357289783,0.357591436
06/10/2011,0.472879625,0.474906233
07/10/2011,0.023224659,0.020689024
08/10/2011,0.053314787,0.048041215
09/10/2011,0.071590431,0.063244736
10/10/2011,0.047990356,0.041224643
11/10/2011,0.08570413,0.071994524
12/10/2011,0.413836554,0.427680025
13/10/2011,0.084599575,0.088398232
14/10/2011,0.128342599,0.130647524
15/10/2011,0.338361021,0.344453736
16/10/2011,0.373418099,0.379027352
17/10/2011,0.301335526,0.305083454
18/10/2011,0.389078282,0.399281454
19/10/2011,0.218991277,0.223318292
20/10/2011,0.035514597,0.035196232
21/10/2011,0.087774224,0.087591986
22/10/2011,0.132626673,0.133112239
23/10/2011,0.124410845,0.127368613
24/10/2011,0.111464662,0.116471594
25/10/2011,0.294417194,0.311938876
26/10/2011,0.098088847,0.102924707
27/10/2011,0.187421727,0.192058923
28/10/2011,0.194884873,0.199271115
29/10/2011,0.18781379,0.191410822
30/10/2011,0.115622852,0.117562437
31/10/2011,0.164045188,0.167093335
01/11/2011,0.156285124,0.158968367
02/11/2011,0.119517458,0.12192293
03/11/2011,0.144411034,0.147726716
04/11/2011,0.212490484,0.216164398
05/11/2011,0.156792006,0.158000645
06/11/2011,0.149225552,0.151983933
07/11/2011,0.052301335,0.053853268
08/11/2011,0.156473964,0.161388389
09/11/2011,0.066588061,0.070038528
10/11/2011,0.107632628,0.114454663
11/11/2011,0.11582722,0.12342215
12/11/2011,0.083724673,0.087741436
13/11/2011,0.085422325,0.089273329
14/11/2011,0.074585423,0.079550158
15/11/2011,0.059929051,0.063822339
16/11/2011,0.038821288,0.041714166
17/11/2011,0.03452174,0.037425786
18/11/2011,0.058186582,0.062839189
19/11/2011,0.056520378,0.061043166
20/11/2011,0.044520631,0.048085916
21/11/2011,0.032599787,0.035479095
22/11/2011,0.031810218,0.034724143
23/11/2011,0.026650507,0.029080401
24/11/2011,0.030399298,0.033281076
25/11/2011,0.050923466,0.055801065
26/11/2011,0.02485941,0.027240518
27/11/2011,0.07126925,0.078095628
28/11/2011,0.031036375,0.03400913
29/11/2011,0.051952893,0.056929094
30/11/2011,0.022156112,0.024278289
01/12/2011,0.036238484,0.039709513
02/12/2011,0.05567776,0.061010739
03/12/2011,0.021182203,0.023211097
04/12/2011,0.053177695,0.058271211
05/12/2011,0.029292713,0.032098455
06/12/2011,0.020144865,0.0220744
07/12/2011,0.041054711,0.044987052
08/12/2011,0.016730541,0.018333041
09/12/2011,0.025122775,0.027529109
10/12/2011,0.030405899,0.033318265
11/12/2011,NA,NA
12/12/2011,NA,NA
13/12/2011,NA,NA
14/12/2011,NA,NA
15/12/2011,NA,NA
16/12/2011,NA,NA
17/12/2011,NA,NA
18/12/2011,NA,NA
19/12/2011,NA,NA
20/12/2011,NA,NA
21/12/2011,NA,NA
22/12/2011,NA,NA
23/12/2011,NA,NA
24/12/2011,NA,NA
25/12/2011,NA,NA
26/12/2011,NA,NA
27/12/2011,NA,NA
28/12/2011,NA,NA
29/12/2011,NA,NA
30/12/2011,NA,NA
31/12/2011,NA,NA
01/01/2012,NA,NA
02/01/2012,NA,NA
03/01/2012,NA,NA
04/01/2012,NA,NA
05/01/2012,NA,NA
06/01/2012,NA,NA
07/01/2012,NA,NA
08/01/2012,NA,NA
09/01/2012,NA,NA
10/01/2012,NA,NA
11/01/2012,NA,NA
12/01/2012,NA,NA
13/01/2012,NA,NA
14/01/2012,NA,NA
15/01/2012,NA,NA
16/01/2012,NA,NA
17/01/2012,NA,NA
18/01/2012,NA,NA
19/01/2012,NA,NA
20/01/2012,NA,NA
21/01/2012,NA,NA
22/01/2012,NA,NA
23/01/2012,NA,NA
24/01/2012,NA,NA
25/01/2012,NA,NA
26/01/2012,NA,NA
27/01/2012,NA,NA
28/01/2012,NA,NA
29/01/2012,NA,NA
30/01/2012,NA,NA
31/01/2012,NA,NA
01/02/2012,NA,NA
02/02/2012,NA,NA
03/02/2012,NA,NA
04/02/2012,NA,NA
05/02/2012,NA,NA
06/02/2012,NA,NA
07/02/2012,NA,NA
08/02/2012,NA,NA
09/02/2012,NA,NA
10/02/2012,NA,NA
11/02/2012,NA,NA
12/02/2012,NA,NA
13/02/2012,NA,NA
14/02/2012,NA,NA
15/02/2012,NA,NA
16/02/2012,NA,NA
17/02/2012,NA,NA
18/02/2012,NA,NA
19/02/2012,NA,NA
20/02/2012,NA,NA
21/02/2012,NA,NA
22/02/2012,NA,NA
23/02/2012,NA,NA
24/02/2012,NA,NA
25/02/2012,NA,NA
26/02/2012,NA,NA
27/02/2012,NA,NA
28/02/2012,NA,NA
29/02/2012,NA,NA
01/03/2012,NA,NA
02/03/2012,NA,NA
03/03/2012,NA,NA
04/03/2012,NA,NA
05/03/2012,NA,NA
06/03/2012,NA,NA
07/03/2012,NA,NA
08/03/2012,NA,NA
09/03/2012,NA,NA
10/03/2012,NA,NA
11/03/2012,NA,NA
12/03/2012,NA,NA
13/03/2012,NA,NA
14/03/2012,NA,NA
15/03/2012,NA,NA
16/03/2012,NA,NA
17/03/2012,NA,NA
18/03/2012,NA,NA
19/03/2012,NA,NA
20/03/2012,0.02836356,0.031080305
21/03/2012,0.063686051,0.069786089
22/03/2012,0.077336103,0.084743582
23/03/2012,0.052334991,0.05734779
24/03/2012,0.044575694,0.048845285
25/03/2012,0.04779119,0.05236877
26/03/2012,0.066147574,0.072483383
27/03/2012,0.097440303,0.106773421
28/03/2012,0.189453643,0.20760007
29/03/2012,0.208985237,0.225491765
30/03/2012,0.057954462,0.063092091
31/03/2012,0.250009553,0.266518184
01/04/2012,0.102745387,0.109998457
02/04/2012,0.339604053,0.36828015
03/04/2012,0.283455476,0.306936628
04/04/2012,0.26944145,0.287259704
05/04/2012,0.016239501,0.017353579
06/04/2012,0.067927766,0.072655087
07/04/2012,0.01857475,0.019600533
08/04/2012,0.020171172,0.018463957
09/04/2012,0.098683069,0.103195313
10/04/2012,0.16313129,0.169846631
11/04/2012,0.301029999,0.328542469
12/04/2012,0.040295651,0.041828343
13/04/2012,0.067359776,0.072493162
14/04/2012,0.118866019,0.128870382
15/04/2012,0.034440657,0.036733544
16/04/2012,0.018077835,0.018645784
17/04/2012,0.027572009,0.027981472
18/04/2012,0.02668829,0.027034706
19/04/2012,0.05101924,0.053468872
20/04/2012,0.029345195,0.030876641
21/04/2012,0.075406095,0.080045443
22/04/2012,0.02118323,0.021327215
23/04/2012,0.065898932,0.069814242
24/04/2012,0.026360692,0.027599346
25/04/2012,0.100619243,0.107780154
26/04/2012,0.2956897,0.304427656
27/04/2012,0.608077603,0.628975559
28/04/2012,0.885032797,0.9310677
29/04/2012,0.514218558,0.537050867
30/04/2012,0.384036678,0.400493759
01/05/2012,0.264619085,0.276189011
02/05/2012,0.478226592,0.494354215
03/05/2012,0.323790941,0.333233761
04/05/2012,0.447286442,0.462800772
05/05/2012,0.099171482,0.105083582
06/05/2012,0.042061525,0.04328643
07/05/2012,0.326753353,0.336260043
08/05/2012,0.467804745,0.48342518
09/05/2012,0.464360044,0.478572956
10/05/2012,0.6853433,0.708737085
11/05/2012,0.795625178,0.831401005
12/05/2012,0.10444259,0.110277394
13/05/2012,0.165139367,0.174973445
14/05/2012,0.410076962,0.430377245
15/05/2012,0.449142819,0.472491494
16/05/2012,0.077663794,0.080841419
17/05/2012,0.254865808,0.271619006
18/05/2012,0.64738999,0.681438467
19/05/2012,0.49090248,0.515626501
20/05/2012,0.476425198,0.496293614
21/05/2012,0.319574266,0.330197045
22/05/2012,0.362544094,0.376755908
23/05/2012,0.256878709,0.267216489
24/05/2012,0.498085533,0.515201177
25/05/2012,0.55341262,0.574734397
26/05/2012,0.404016677,0.418937942
27/05/2012,0.364934896,0.38023714
28/05/2012,0.278763107,0.290197422
29/05/2012,0.32142462,0.334062391
30/05/2012,0.576157636,0.600977438
31/05/2012,0.271786064,0.283125905
01/06/2012,0.089443623,0.094392477
02/06/2012,0.675987884,0.706413919
