date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2021321,2021-11-17,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021325,2021-11-21,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021329,2021-11-25,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021333,2021-11-29,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021337,2021-12-03,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021341,2021-12-07,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021345,2021-12-11,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021349,2021-12-15,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021353,2021-12-19,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021357,2021-12-23,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021361,2021-12-27,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2021365,2021-12-31,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022001,2022-01-01,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022005,2022-01-05,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022009,2022-01-09,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022013,2022-01-13,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022017,2022-01-17,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022021,2022-01-21,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022025,2022-01-25,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022029,2022-01-29,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022033,2022-02-02,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022037,2022-02-06,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022041,2022-02-10,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022045,2022-02-14,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022049,2022-02-18,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022053,2022-02-22,MCD15A3H,Fpar_500m,,,,,,,,25,0,0.00
A2022057,2022-02-26,MCD15A3H,Fpar_500m,0.1700,0.5500,5.9000,0.3800,0.4538,0.0131,0.1144,25,13,52.00
A2022061,2022-03-02,MCD15A3H,Fpar_500m,0.1400,0.5700,5.0000,0.4300,0.4167,0.0245,0.1565,25,12,48.00
A2022065,2022-03-06,MCD15A3H,Fpar_500m,0.0800,0.4800,3.3500,0.4000,0.3350,0.0234,0.1529,25,10,40.00
A2022069,2022-03-10,MCD15A3H,Fpar_500m,0.0800,0.0800,0.1600,0.0000,0.0800,0.0000,0.0000,25,2,8.00
A2022073,2022-03-14,MCD15A3H,Fpar_500m,0.0800,0.4500,3.9500,0.3700,0.3591,0.0185,0.1361,25,11,44.00
A2022077,2022-03-18,MCD15A3H,Fpar_500m,0.1700,0.4500,1.9200,0.2800,0.3840,0.0115,0.1073,25,5,20.00
A2022081,2022-03-22,MCD15A3H,Fpar_500m,0.1400,0.4000,1.1100,0.2600,0.2775,0.0151,0.1230,25,4,16.00
A2022085,2022-03-26,MCD15A3H,Fpar_500m,0.1400,0.3500,2.8400,0.2100,0.3156,0.0043,0.0653,25,9,36.00
A2022089,2022-03-30,MCD15A3H,Fpar_500m,0.0800,0.6000,1.6300,0.5200,0.2037,0.0254,0.1593,25,8,32.00
A2022105,2022-04-15,MCD15A3H,Fpar_500m,0.0600,0.2300,0.4500,0.1700,0.1125,0.0049,0.0698,25,4,16.00
A2022109,2022-04-19,MCD15A3H,Fpar_500m,0.1300,0.4100,3.6900,0.2800,0.3075,0.0108,0.1039,25,12,48.00
