"Date","TreeNumber","SFDm"
2011-06-02,"1",1.53722205123911
2011-06-02,"147",0.40808803011615
2011-06-02,"148",0.615014397874557
2011-06-02,"150",2.31908212750209
2011-06-02,"296",3.87784133031007
2011-06-02,"30",0.675903665215435
2011-06-02,"33",0.120419821852895
2011-06-02,"34",1.81122872673831
2011-06-02,"37",1.03534623477743
2011-06-02,"411",0.919499622643136
2011-06-03,"1",1.71570968552264
2011-06-03,"147",0.853447708739876
2011-06-03,"148",0.568481862936045
2011-06-03,"150",2.72323961353429
2011-06-03,"296",5.53484487482585
2011-06-03,"30",1.12296653872526
2011-06-03,"33",0.208879651098509
2011-06-03,"34",2.63867031356032
2011-06-03,"37",1.32507234039721
2011-06-03,"411",1.13341717740894
2011-06-04,"1",1.46641848523951
2011-06-04,"147",0.70064836770357
2011-06-04,"148",0.880243107029411
2011-06-04,"150",2.3662642224565
2011-06-04,"296",4.2658487615161
2011-06-04,"30",0.850038111439136
2011-06-04,"33",0.800006007491127
2011-06-04,"34",2.46801165462661
2011-06-04,"37",1.68004198149758
2011-06-04,"411",1.65424322093992
2011-06-05,"1",1.48096094647476
2011-06-05,"147",0.725548162578332
2011-06-05,"148",0.7501072390824
2011-06-05,"150",2.55962750744474
2011-06-05,"296",4.61100706724243
2011-06-05,"30",0.875088699050041
2011-06-05,"33",0.557058690778893
2011-06-05,"34",2.54815329745636
2011-06-05,"37",1.59034412129309
2011-06-05,"411",1.51243588236616
2011-06-06,"1",1.452942952728
2011-06-06,"147",0.652001499450628
2011-06-06,"148",0.884880930485497
2011-06-06,"150",2.12349751664701
2011-06-06,"296",4.02348614681943
2011-06-06,"30",0.805743715107847
2011-06-06,"33",0.725966160856983
2011-06-06,"34",2.26358753093688
2011-06-06,"37",1.76451577398545
2011-06-06,"411",1.57335615637635
2011-06-07,"1",1.26664361772787
2011-06-07,"147",0.755761728320336
2011-06-07,"148",0.708949173618024
2011-06-07,"150",2.50773244870519
2011-06-07,"296",4.72456885019027
2011-06-07,"30",0.890988738694989
2011-06-07,"33",0.931222748629309
2011-06-07,"34",2.18576167517973
2011-06-07,"37",1.63042410164072
2011-06-07,"411",1.84893951281012
2011-06-08,"1",0.177685391415677
2011-06-08,"147",0.0861750853834048
2011-06-08,"148",0.142303992132387
2011-06-08,"150",0.169545787565383
2011-06-08,"296",0.455479959245966
2011-06-08,"30",0.121592721173629
2011-06-08,"33",0.234830076720703
2011-06-08,"34",0.0591682603984957
2011-06-08,"37",0.133969365388416
2011-06-08,"411",0.220952569931092
2011-06-09,"1",0.0544118398024625
2011-06-09,"147",0.131213953689522
2011-06-09,"148",0.175677731548335
2011-06-09,"150",0.0437420875507314
2011-06-09,"296",0.147719631531301
2011-06-09,"30",0.0711132584394707
2011-06-09,"33",0.127395037995052
2011-06-09,"34",0.0368084045214295
2011-06-09,"37",0.223920758359628
2011-06-09,"411",0.10536865211728
2011-06-10,"1",1.49148595799283
2011-06-10,"147",0.195568424232332
2011-06-10,"148",0.452749620322633
2011-06-10,"150",1.72265490227635
2011-06-10,"296",2.71904677784478
2011-06-10,"30",0.377349644815163
2011-06-10,"33",0.179999403767642
2011-06-10,"34",1.33864244615699
2011-06-10,"37",0.843362906509401
2011-06-10,"411",0.546214607861561
2011-06-11,"1",0.135683804812274
2011-06-11,"147",0.150415321339262
2011-06-11,"148",0.0728881790258234
2011-06-11,"150",0.217624425460371
2011-06-11,"296",0.170504360678341
2011-06-11,"30",0.208805186126889
2011-06-11,"33",0.158705915482984
2011-06-11,"34",0.186930274017368
2011-06-11,"37",0.244217157220863
2011-06-11,"411",0.283110359087395
2011-06-12,"1",1.91949986841348
2011-06-12,"147",0.679978231517257
2011-06-12,"148",0.673956248166757
2011-06-12,"150",2.77053462331434
2011-06-12,"296",4.2959194743825
2011-06-12,"30",1.00633682773151
2011-06-12,"33",0.610764885106356
2011-06-12,"34",2.72686390157699
2011-06-12,"37",1.89581740903053
2011-06-12,"411",1.48133716084359
2011-06-13,"1",0.992205706734075
2011-06-13,"147",0.138488306980709
2011-06-13,"148",0.254879316289662
2011-06-13,"150",0.943223288599168
2011-06-13,"296",1.55612794092045
2011-06-13,"30",0.172133176399178
2011-06-13,"33",0.12651729983906
2011-06-13,"34",0.826024504464055
2011-06-13,"37",0.404810440889504
2011-06-13,"411",0.377992960346434
2011-06-14,"1",1.67761256616657
2011-06-14,"147",0.601628214012524
2011-06-14,"148",0.555769666334857
2011-06-14,"150",2.20742864939517
2011-06-14,"296",3.76866945720575
2011-06-14,"30",0.815865018764107
2011-06-14,"33",0.372459386941911
2011-06-14,"34",2.24047040857705
2011-06-14,"37",1.40173329251984
2011-06-14,"411",1.0186396807616
2011-06-15,"1",1.90426643565181
2011-06-15,"147",1.07599445465827
2011-06-15,"148",0.65914268843739
2011-06-15,"150",3.30451969066142
2011-06-15,"296",6.27245866248878
2011-06-15,"30",1.30892533239038
2011-06-15,"33",0.718381177128044
2011-06-15,"34",3.18947863316848
2011-06-15,"37",1.78996431098765
2011-06-15,"411",1.80365213434337
2011-06-16,"1",1.20463777877217
2011-06-16,"147",0.616550096990681
2011-06-16,"148",0.585433727205534
2011-06-16,"150",2.00491891530182
2011-06-16,"296",3.29136507020326
2011-06-16,"30",0.603361765057305
2011-06-16,"33",0.589703096244018
2011-06-16,"34",1.77797471838928
2011-06-16,"37",0.864021027500869
2011-06-16,"411",0.974542436252774
2011-06-17,"1",1.39627579449647
2011-06-17,"147",0.475100243690928
2011-06-17,"148",0.359944865046053
2011-06-17,"150",1.97684805258916
2011-06-17,"296",3.63209834433755
2011-06-17,"30",0.533116338493534
2011-06-17,"33",0.185076303227671
2011-06-17,"34",1.99870573305255
2011-06-17,"37",1.10068370442769
2011-06-17,"411",0.737411014503944
2011-06-18,"1",0.0900714077716948
2011-06-18,"147",0.388967012565585
2011-06-18,"148",0.517878076092228
2011-06-18,"150",0.126188706275345
2011-06-18,"296",0.234743263675631
2011-06-18,"30",0.105438639977468
2011-06-18,"33",0.358064153871243
2011-06-18,"34",0.0778230038928446
2011-06-18,"37",0.897311781194299
2011-06-18,"411",0.175248942279057
2011-06-19,"147",0.400495671554994
2011-06-19,"148",0.655822107671669
2011-06-19,"150",1.1043802283247
2011-06-19,"296",2.04293786487118
2011-06-19,"30",0.329480330660306
2011-06-19,"33",0.313114808631653
2011-06-19,"34",0.777889630242859
2011-06-19,"37",0.954954835382598
2011-06-19,"411",0.481133411367353
2011-06-20,"147",0.798266381166613
2011-06-20,"148",0.755192454449176
2011-06-20,"150",3.1676306364325
2011-06-20,"296",5.60340279539896
2011-06-20,"30",1.15241076482522
2011-06-20,"33",0.846714466380213
2011-06-20,"34",2.66755683795953
2011-06-20,"37",1.85189010127129
2011-06-20,"411",1.74253272207426
2011-06-21,"147",1.03239832643211
2011-06-21,"148",0.681445286185478
2011-06-21,"150",3.3558957263296
2011-06-21,"296",6.93350904198988
2011-06-21,"30",1.38313614233073
2011-06-21,"33",0.835119263395143
2011-06-21,"34",3.11747598588799
2011-06-21,"37",1.63734720891363
2011-06-21,"411",1.75864799789795
2011-06-22,"147",0.665748599200939
2011-06-22,"148",0.687494451086982
2011-06-22,"150",2.69518329010582
2011-06-22,"296",5.02252151319063
2011-06-22,"30",0.877940693011419
2011-06-22,"33",0.459511187798994
2011-06-22,"34",2.09013129061932
2011-06-22,"37",1.13061229245393
2011-06-22,"411",1.09893930701421
2011-06-23,"147",0.111990598971901
2011-06-23,"148",NA
2011-06-23,"150",0.0980531960775864
2011-06-23,"296",0.779522807778856
2011-06-23,"30",0.197500656477123
2011-06-23,"33",0.163640869757752
2011-06-23,"34",0.0906447137651477
2011-06-23,"37",0.140064577911393
2011-06-23,"411",0.18102626928851
2011-06-24,"147",0.526269310818661
2011-06-24,"148",0.593381930370792
2011-06-24,"150",1.88656011810038
2011-06-24,"296",2.67139917217153
2011-06-24,"30",0.694676144588456
2011-06-24,"33",0.296889592063069
2011-06-24,"34",1.59814973025638
2011-06-24,"37",1.3145343370998
2011-06-24,"411",1.2577331019857
2011-06-25,"147",0.563199335783769
2011-06-25,"148",0.755597729224163
2011-06-25,"150",2.32168935218402
2011-06-25,"296",3.66947851484238
2011-06-25,"30",0.802546543869558
2011-06-25,"33",0.583654611544652
2011-06-25,"34",1.92198428936675
2011-06-25,"37",1.54102967269863
2011-06-25,"411",1.55733953754546
2011-06-26,"147",1.01278856307981
2011-06-26,"148",0.732383703026188
2011-06-26,"150",3.18007741484708
2011-06-26,"296",7.53167843012466
2011-06-26,"30",1.60406872574515
2011-06-26,"33",0.871967189712655
2011-06-26,"34",3.1970782142228
2011-06-26,"37",1.79884728340152
2011-06-26,"411",1.67126165505226
2011-06-27,"147",1.09100205947541
2011-06-27,"148",0.705749587966522
2011-06-27,"150",3.788023285591
2011-06-27,"296",7.3624121182773
2011-06-27,"30",1.75757175926377
2011-06-27,"33",1.25860513463905
2011-06-27,"34",3.64238693316996
2011-06-27,"37",1.96397226047995
2011-06-27,"411",2.55066671173591
2011-06-28,"147",0.97824055135232
2011-06-28,"148",0.90420529184306
2011-06-28,"150",2.96933847291363
2011-06-28,"296",5.72435161698971
2011-06-28,"30",1.26701573679168
2011-06-28,"33",1.10130250321513
2011-06-28,"34",3.10137594826566
2011-06-28,"37",1.86159856740547
2011-06-28,"411",2.29451835941266
2011-06-29,"147",0.811531795224033
2011-06-29,"148",0.878976217651416
2011-06-29,"150",2.68466431931538
2011-06-29,"296",4.26628563486873
2011-06-29,"30",0.977418345172167
2011-06-29,"33",0.958248330767826
2011-06-29,"34",2.47039008840353
2011-06-29,"37",1.92776589574387
2011-06-29,"411",2.21443584206202
2011-06-30,"147",0.303418144849204
2011-06-30,"148",0.404459874510287
2011-06-30,"150",0.730891024376333
2011-06-30,"296",1.69321434668527
2011-06-30,"30",0.155405389966524
2011-06-30,"33",0.152799561381738
2011-06-30,"34",0.926239568631344
2011-06-30,"37",0.395188048417987
2011-06-30,"411",0.305769835677732
2011-07-01,"147",0.250946085245365
2011-07-01,"148",0.436041403070593
2011-07-01,"150",1.50710520873636
2011-07-01,"296",2.41448318388068
2011-07-01,"30",0.434976110303973
2011-07-01,"33",0.307062676813767
2011-07-01,"34",1.06053905428481
2011-07-01,"37",0.82232376519382
2011-07-01,"411",0.822351623466128
2011-07-02,"147",0.575680622104945
2011-07-02,"148",0.477149898050313
2011-07-02,"150",2.82388219247544
2011-07-02,"296",3.76490882881039
2011-07-02,"30",0.897422543017458
2011-07-02,"33",0.243846428307093
2011-07-02,"34",2.32713339986589
2011-07-02,"37",1.58774621293445
2011-07-02,"411",1.27408113702024
2011-07-03,"147",1.01314681713852
2011-07-03,"148",0.658221992749472
2011-07-03,"150",3.63308510480222
2011-07-03,"296",6.09477667183254
2011-07-03,"30",1.47865018630761
2011-07-03,"33",0.616007332598865
2011-07-03,"34",3.33464275871988
2011-07-03,"37",1.93725309631671
2011-07-03,"411",1.90061088608244
2011-07-04,"147",1.17701082020779
2011-07-04,"148",0.635500053710347
2011-07-04,"150",3.83341896167695
2011-07-04,"296",7.54027908844185
2011-07-04,"30",1.62194851753631
2011-07-04,"33",1.11898497370807
2011-07-04,"34",3.74809408494512
2011-07-04,"37",1.91914958733745
2011-07-04,"411",2.31544326953194
2011-07-05,"147",1.08578812523045
2011-07-05,"148",0.751484254863377
2011-07-05,"150",3.00006483711755
2011-07-05,"296",5.14059397274308
2011-07-05,"30",1.26642137399309
2011-07-05,"33",0.993760138685884
2011-07-05,"34",3.16655992659007
2011-07-05,"37",1.86268456688079
2011-07-05,"411",2.27431746197066
2011-07-06,"147",1.12023686196055
2011-07-06,"148",0.768066288997432
2011-07-06,"150",3.41986914178189
2011-07-06,"296",5.88763959100654
2011-07-06,"30",1.21748110040234
2011-07-06,"33",1.03051083014291
2011-07-06,"34",3.25918381972816
2011-07-06,"37",2.017194313203
2011-07-06,"411",2.08371418363524
2011-07-07,"147",0.478490189461938
2011-07-07,"148",0.808132920523848
2011-07-07,"150",1.82843575747654
2011-07-07,"296",2.56857649237417
2011-07-07,"30",0.439485552800627
2011-07-07,"33",0.790959158606417
2011-07-07,"34",1.46895411551061
2011-07-07,"37",1.25709275440795
2011-07-07,"411",1.13906227827799
2011-07-08,"147",0.387308119766633
2011-07-08,"148",0.754810953085278
2011-07-08,"150",1.81968587721749
2011-07-08,"296",4.07953030841746
2011-07-08,"30",0.501647681913186
2011-07-08,"33",0.518621460825839
2011-07-08,"34",1.43257896652787
2011-07-08,"37",1.24704413985394
2011-07-08,"411",0.812545488613988
2011-07-09,"147",1.00503805414535
2011-07-09,"148",0.802909785732629
2011-07-09,"150",3.39539171151443
2011-07-09,"296",5.81167655641263
2011-07-09,"30",1.45767449240954
2011-07-09,"33",0.845650579804705
2011-07-09,"34",3.32958313424609
2011-07-09,"37",1.96346142416067
2011-07-09,"411",1.73205988156296
2011-07-10,"147",0.828281843595586
2011-07-10,"148",0.823701264739069
2011-07-10,"150",2.88817380567427
2011-07-10,"296",5.00354438737273
2011-07-10,"30",1.02460293779332
2011-07-10,"33",0.733895356731312
2011-07-10,"34",2.42518115946982
2011-07-10,"37",1.70234598116119
2011-07-10,"411",1.47156015259823
2011-07-11,"147",0.824967740236545
2011-07-11,"148",0.622457147247852
2011-07-11,"150",3.18155705396028
2011-07-11,"296",4.65072415660004
2011-07-11,"30",1.10034105027149
2011-07-11,"33",0.732060984388995
2011-07-11,"34",2.80883638911896
2011-07-11,"37",1.55371728496148
2011-07-11,"411",1.3811810928279
2011-07-12,"147",1.35871540058689
2011-07-12,"148",0.98563062148805
2011-07-12,"150",4.11095130350428
2011-07-12,"296",7.39312045634239
2011-07-12,"30",1.66190753614011
2011-07-12,"33",0.990841018587768
2011-07-12,"34",3.67953502356778
2011-07-12,"37",1.93818692405556
2011-07-12,"411",2.15517165837182
2011-07-13,"147",0.139034302157758
2011-07-13,"148",0.314857873650679
2011-07-13,"150",0.577220612920776
2011-07-13,"296",1.0994493643262
2011-07-13,"30",0.0834723145023759
2011-07-13,"33",0.343685080842549
2011-07-13,"34",0.0792134500507264
2011-07-13,"37",0.321973277855934
2011-07-13,"411",0.244250435610741
2011-07-14,"147",0.144888008148657
2011-07-14,"148",0.252494851446609
2011-07-14,"150",0.0142202466453111
2011-07-14,"296",0.262127926455411
2011-07-14,"30",0.0974012809039059
2011-07-14,"33",0.109320097874583
2011-07-14,"34",0.0316221845510942
2011-07-14,"37",0.299216591274079
2011-07-14,"411",0.0684389812330502
2011-07-15,"1",1.1730062353766
2011-07-15,"147",0.172137128426943
2011-07-15,"148",0.105984066811543
2011-07-15,"150",0.72620242464528
2011-07-15,"296",1.44178457657058
2011-07-15,"30",0.283951233437603
2011-07-15,"33",0.0651006789414484
2011-07-15,"34",0.53367297013092
2011-07-15,"37",0.415355368843187
2011-07-15,"411",0.218686699325914
2011-07-16,"1",2.17090007670579
2011-07-16,"147",1.24865147713155
2011-07-16,"148",1.11876277934063
2011-07-16,"150",4.45099992611017
2011-07-16,"296",NA
2011-07-16,"30",1.82269979465952
2011-07-16,"33",0.767813251463071
2011-07-16,"34",3.50505433841613
2011-07-16,"37",2.10599054185313
2011-07-16,"411",1.72466647927477
2011-07-17,"1",1.38393864874421
2011-07-17,"147",0.478237356127903
2011-07-17,"148",0.906541525606875
2011-07-17,"150",1.79577859918453
2011-07-17,"296",3.79668297273128
2011-07-17,"30",0.360071477539151
2011-07-17,"33",0.984958421857894
2011-07-17,"34",1.12924523504063
2011-07-17,"37",1.31507098041224
2011-07-17,"411",1.1084551278072
2011-07-18,"1",0.141457035580864
2011-07-18,"147",0.178365995789098
2011-07-18,"148",0.508904776376316
2011-07-18,"150",0.0345042242835734
2011-07-18,"296",1.27222667128
2011-07-18,"30",0.0767431138395255
2011-07-18,"33",0.321795039768406
2011-07-18,"34",0.159685235929009
2011-07-18,"37",1.12816133835549
2011-07-18,"411",0.151782235504265
2011-07-19,"1",1.0400821353035
2011-07-19,"147",0.236637773908758
2011-07-19,"148",0.178335514532714
2011-07-19,"150",1.37828289459729
2011-07-19,"296",4.12479461933662
2011-07-19,"30",0.453237358369762
2011-07-19,"33",0.287180503647141
2011-07-19,"34",0.946021898882946
2011-07-19,"37",0.489303469243831
2011-07-19,"411",0.462778674132785
2011-07-20,"1",0.091581824781688
2011-07-20,"147",0.364354176322535
2011-07-20,"148",0.574984495683303
2011-07-20,"150",0.105651519405
2011-07-20,"296",0.972771440421848
2011-07-20,"30",0.068972012929208
2011-07-20,"33",0.34689062496548
2011-07-20,"34",0.0486354013059793
2011-07-20,"37",0.793536039552868
2011-07-20,"411",0.201411921795608
2011-07-21,"1",1.72707718421749
2011-07-21,"147",0.513763802938663
2011-07-21,"148",0.730549501697042
2011-07-21,"150",2.06869004360565
2011-07-21,"296",3.09764434301264
2011-07-21,"30",0.747054445296967
2011-07-21,"33",0.379833388166072
2011-07-21,"34",1.48332192790334
2011-07-21,"37",1.27627739232868
2011-07-21,"411",1.11652441425366
2011-07-22,"1",1.8008705264282
2011-07-22,"147",0.578284977486094
2011-07-22,"148",0.862806030654517
2011-07-22,"150",2.13069045399074
2011-07-22,"296",2.95335317238739
2011-07-22,"30",0.851690977664611
2011-07-22,"33",0.444668713723181
2011-07-22,"34",2.18381069627143
2011-07-22,"37",1.58542204428691
2011-07-22,"411",1.21032202787462
2011-07-23,"1",1.50271571878508
2011-07-23,"147",0.331897957459847
2011-07-23,"148",0.656605330684819
2011-07-23,"150",1.49537873413712
2011-07-23,"296",2.34330188131791
2011-07-23,"30",0.583385438935808
2011-07-23,"33",0.224177562807337
2011-07-23,"34",1.56010198472935
2011-07-23,"37",1.14389423531665
2011-07-23,"411",0.821703047385643
2011-07-24,"1",1.03484419761078
2011-07-24,"147",0.188272924585257
2011-07-24,"148",0.28473197816704
2011-07-24,"150",0.769726306590769
2011-07-24,"296",2.14943443063332
2011-07-24,"30",0.167747679257391
2011-07-24,"33",0.212416246060821
2011-07-24,"34",0.740231509492652
2011-07-24,"37",0.459493534664441
2011-07-24,"411",0.503355697245437
2011-07-25,"1",1.6818199072033
2011-07-25,"147",0.555520211106935
2011-07-25,"148",0.704949734412083
2011-07-25,"150",2.02296752045076
2011-07-25,"296",2.88608306684206
2011-07-25,"30",0.777526574526606
2011-07-25,"33",0.485337834062555
2011-07-25,"34",1.97086647177171
2011-07-25,"37",1.54642708079808
2011-07-25,"411",1.14362240977717
2011-07-26,"1",2.13960798651306
2011-07-26,"147",1.2256034868212
2011-07-26,"148",0.814771504630504
2011-07-26,"150",3.14747783234638
2011-07-26,"296",6.2151012182251
2011-07-26,"30",1.42699002919517
2011-07-26,"33",0.766424598489314
2011-07-26,"34",3.13286425534968
2011-07-26,"37",2.25536775763031
2011-07-26,"411",1.98877488429817
2011-07-27,"1",1.66436784816803
2011-07-27,"147",0.827691949211009
2011-07-27,"148",1.02215780658703
2011-07-27,"150",2.25320824408433
2011-07-27,"296",3.97646526685427
2011-07-27,"30",0.949827829010028
2011-07-27,"33",1.02895148137622
2011-07-27,"34",2.31049863242909
2011-07-27,"37",1.93548759399085
2011-07-27,"411",1.77281540694223
2011-07-28,"1",0.80589679152283
2011-07-28,"147",0.0845269974154659
2011-07-28,"148",0.102941665432501
2011-07-28,"150",0.78479688692117
2011-07-28,"296",1.35359747556333
2011-07-28,"30",0.13532305990843
2011-07-28,"33",0.121473458925669
2011-07-28,"34",0.557649765155268
2011-07-28,"37",0.247838437666374
2011-07-28,"411",0.189995271273403
2011-07-29,"1",1.60496592888479
2011-07-29,"147",0.535983196640852
2011-07-29,"148",0.611846212264037
2011-07-29,"150",1.53633528244041
2011-07-29,"296",2.34728595339814
2011-07-29,"30",0.692497061976696
2011-07-29,"33",0.418258505556368
2011-07-29,"34",1.77193466952539
2011-07-29,"37",1.23435921890861
2011-07-29,"411",1.14647055376223
2011-07-30,"1",1.22176621523204
2011-07-30,"147",0.138796738899395
2011-07-30,"148",0.202362022406929
2011-07-30,"150",1.20841133428556
2011-07-30,"296",1.91752660431604
2011-07-30,"30",0.269315138489617
2011-07-30,"33",0.0774138647006161
2011-07-30,"34",1.05214172785824
2011-07-30,"37",0.584010108960751
2011-07-30,"411",0.4535192378248
2011-07-31,"1",2.04880870877772
2011-07-31,"147",0.835556841506608
2011-07-31,"148",0.732056249595359
2011-07-31,"150",2.68452661705765
2011-07-31,"296",4.74516386183252
2011-07-31,"30",1.15119613877267
2011-07-31,"33",0.593559446969202
2011-07-31,"34",2.99452373167976
2011-07-31,"37",1.9646757523088
2011-07-31,"411",1.75480957131978
2011-08-01,"1",2.29107257349442
2011-08-01,"147",1.14122976383871
2011-08-01,"148",0.735184077423014
2011-08-01,"150",3.28304633631293
2011-08-01,"296",6.2872863813327
2011-08-01,"30",1.4715116427642
2011-08-01,"33",0.701841805727713
2011-08-01,"34",3.61030230769393
2011-08-01,"37",1.7747255864827
2011-08-01,"411",1.85525479612588
2011-08-02,"1",2.36807688154413
2011-08-02,"147",1.29667846638194
2011-08-02,"148",0.83085807238425
2011-08-02,"150",3.53438984187062
2011-08-02,"296",6.82734462131172
2011-08-02,"30",1.51598244508396
2011-08-02,"33",1.00059731530896
2011-08-02,"34",3.83064253686604
2011-08-02,"37",1.97990884610718
2011-08-02,"411",2.16500988715737
2011-08-03,"1",1.19848289743634
2011-08-03,"147",0.50519296638633
2011-08-03,"148",0.858687179724533
2011-08-03,"150",1.78032184177066
2011-08-03,"296",2.54277810092118
2011-08-03,"30",0.517917875235856
2011-08-03,"33",0.917592276306653
2011-08-03,"34",1.51896948853953
2011-08-03,"37",1.59077270938517
2011-08-03,"411",1.60521689651039
2011-08-04,"1",2.03549378688778
2011-08-04,"147",0.757285702875029
2011-08-04,"148",0.72068279479199
2011-08-04,"150",2.31236309939043
2011-08-04,"296",3.7807536445739
2011-08-04,"30",0.928829643647433
2011-08-04,"33",0.467729404046971
2011-08-04,"34",2.4858537591195
2011-08-04,"37",1.44055845972796
2011-08-04,"411",1.24960546438944
2011-08-05,"1",1.4267575465027
2011-08-05,"147",0.644984676139235
2011-08-05,"148",0.94455445475827
2011-08-05,"150",1.8845520805284
2011-08-05,"296",3.07557065775983
2011-08-05,"30",0.800553486378844
2011-08-05,"33",0.799555230648223
2011-08-05,"34",2.01782992731111
2011-08-05,"37",1.74538694100475
2011-08-05,"411",1.48870629068997
2011-08-06,"1",1.66971061628006
2011-08-06,"147",1.12010233874134
2011-08-06,"148",1.08575850957922
2011-08-06,"150",2.5237291730391
2011-08-06,"296",4.27081529032459
2011-08-06,"30",1.00840012934839
2011-08-06,"33",0.777086989938414
2011-08-06,"34",2.49517025517601
2011-08-06,"37",1.8383666213027
2011-08-06,"411",1.52661542778218
2011-08-07,"1",0.15336071891786
2011-08-07,"147",0.378480100980677
2011-08-07,"148",0.484607721866658
2011-08-07,"150",0.146752876184428
2011-08-07,"296",0.171918918138605
2011-08-07,"30",0.266262804086104
2011-08-07,"33",0.514386187826019
2011-08-07,"34",0.23063970236758
2011-08-07,"37",0.619715555297681
2011-08-07,"411",0.495883289634497
2011-08-08,"1",0.269910932380232
2011-08-08,"147",0.393754686681
2011-08-08,"148",0.43527345428682
2011-08-08,"150",0.620956587652446
2011-08-08,"296",1.07803317900641
2011-08-08,"30",0.593087900024922
2011-08-08,"33",0.332903075593335
2011-08-08,"34",0.586466925638954
2011-08-08,"37",0.625523103915393
2011-08-08,"411",0.537111017294706
2011-08-09,"1",1.54055134292515
2011-08-09,"147",0.297267331672613
2011-08-09,"148",0.522489997241921
2011-08-09,"150",1.51427960981005
2011-08-09,"296",2.60126157955175
2011-08-09,"30",0.631149580305322
2011-08-09,"33",0.211610062510133
2011-08-09,"34",1.42278386275841
2011-08-09,"37",0.982913701073782
2011-08-09,"411",0.744369699823406
2011-08-10,"1",2.01865862237775
2011-08-10,"147",0.85706570662948
2011-08-10,"148",0.854149813314813
2011-08-10,"150",2.03329679220782
2011-08-10,"296",3.76387124704162
2011-08-10,"30",1.14337916631309
2011-08-10,"33",0.527023641566062
2011-08-10,"34",2.29889310999162
2011-08-10,"37",1.70411595801182
2011-08-10,"411",1.56238664571864
2011-08-11,"1",2.33117838666921
2011-08-11,"147",1.64822814451453
2011-08-11,"148",1.01146864994869
2011-08-11,"150",3.39483316613016
2011-08-11,"296",NA
2011-08-11,"30",2.42880934521626
2011-08-11,"33",1.33088978970252
2011-08-11,"34",3.96765896048267
2011-08-11,"37",2.02740611531024
2011-08-11,"411",2.23056549195553
2011-08-12,"1",2.23887899934957
2011-08-12,"147",1.19059605591619
2011-08-12,"148",1.06718762727214
2011-08-12,"150",2.92673443228887
2011-08-12,"296",5.50720583165009
2011-08-12,"30",1.60283742385873
2011-08-12,"33",1.09271583924832
2011-08-12,"34",3.42325029312135
2011-08-12,"37",2.18134439421262
2011-08-12,"411",2.19508333720132
2011-08-13,"1",2.30282707735435
2011-08-13,"147",1.06271512750814
2011-08-13,"148",0.87067045512187
2011-08-13,"150",2.89261237457314
2011-08-13,"296",5.00145392109487
2011-08-13,"30",1.46115338881567
2011-08-13,"33",0.67721799024376
2011-08-13,"34",3.27759851897062
2011-08-13,"37",2.01044639851961
2011-08-13,"411",1.91229486992224
2011-08-14,"1",1.90829334813156
2011-08-14,"147",1.25335138052274
2011-08-14,"148",0.842993365420522
2011-08-14,"150",2.93615587061974
2011-08-14,"296",6.28082289797128
2011-08-14,"30",1.65780845473617
2011-08-14,"33",0.930690918164641
2011-08-14,"34",3.14367586501842
2011-08-14,"37",2.10564657507656
2011-08-14,"411",2.23219653859744
2011-08-15,"1",NA
2011-08-15,"147",0.168971966148714
2011-08-15,"148",NA
2011-08-15,"150",NA
2011-08-15,"296",1.43710157199557
2011-08-15,"30",NA
2011-08-15,"33",0.240399477071358
2011-08-15,"34",NA
2011-08-15,"37",NA
2011-08-15,"411",NA
2011-08-16,"1",2.36498314746187
2011-08-16,"147",0.996381004190484
2011-08-16,"148",0.979134326987107
2011-08-16,"150",3.01107070009892
2011-08-16,"296",5.68108138610769
2011-08-16,"30",1.58750970973572
2011-08-16,"33",0.565398008756286
2011-08-16,"34",2.93675741726057
2011-08-16,"37",1.73610812440431
2011-08-16,"411",1.52153161902237
2011-08-17,"1",2.45957155176177
2011-08-17,"147",1.18908412358475
2011-08-17,"148",0.885701896843257
2011-08-17,"150",3.18433868452012
2011-08-17,"296",6.52229619951161
2011-08-17,"30",1.8596201310437
2011-08-17,"33",0.651002157356888
2011-08-17,"34",3.60166615957133
2011-08-17,"37",1.71793384849548
2011-08-17,"411",1.82871918302312
2011-08-18,"1",2.38974014481196
2011-08-18,"147",1.35349956701137
2011-08-18,"148",0.952948177700161
2011-08-18,"150",3.18976444456681
2011-08-18,"296",6.14721728397229
2011-08-18,"30",1.81340613601199
2011-08-18,"33",0.86529838790723
2011-08-18,"34",3.59909461313097
2011-08-18,"37",2.04632926696382
2011-08-18,"411",2.15461290625653
2011-08-19,"1",2.27701730578239
2011-08-19,"147",1.15369532169255
2011-08-19,"148",0.892512138103554
2011-08-19,"150",2.61707898122467
2011-08-19,"296",4.96857782596661
2011-08-19,"30",1.58694732171947
2011-08-19,"33",0.694765674426961
2011-08-19,"34",2.90404404304019
2011-08-19,"37",2.06464383053966
2011-08-19,"411",1.90866004048862
2011-08-20,"1",2.60462800093168
2011-08-20,"147",1.56476829201307
2011-08-20,"148",1.140439730682
2011-08-20,"150",3.21642246291773
2011-08-20,"296",6.59828770374426
2011-08-20,"30",2.04523437042619
2011-08-20,"33",1.1172396693372
2011-08-20,"34",3.97081312956364
2011-08-20,"37",2.56229858481706
2011-08-20,"411",2.34833669017713
2011-08-21,"1",2.55539644530664
2011-08-21,"147",1.7792715070983
2011-08-21,"148",0.92979073249637
2011-08-21,"150",3.18446688397543
